PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BAvg,OBP,Slg,TB,PrimaryPosition,GG,InductionYear,votedBy
flahejo01,John,Flaherty,John Flaherty,1992,2005,14,1047,3372,319,849,176,3,80,395,10,19,175,514,15,19,41,33,97,0.25178,0.2898,0.37693,1271,Catcher,0,0,
versazo01,Zoilo,Versalles,Zoilo Versalles,1959,1971,12,1400,5141,650,1246,230,63,95,471,97,48,318,810,26,40,50,29,92,0.24237,0.29016,0.36705,1887,Shortstop,2,0,
zimmedo01,Don,Zimmer,Don Zimmer,1954,1965,12,1095,3283,353,773,130,22,91,352,45,25,246,678,27,13,37,14,99,0.23546,0.29021,0.37161,1220,ThirdBase,0,0,
perezto03,Tomas,Perez,Tomas Perez,1995,2008,12,789,1896,205,455,96,13,24,180,6,7,131,341,24,8,28,11,47,0.23998,0.29032,0.3423,649,SecondBase,0,0,
patteco01,Corey,Patterson,Corey Patterson,2000,2011,12,1230,4171,571,1050,197,34,118,431,218,64,206,933,22,31,63,24,44,0.25174,0.29039,0.40014,1669,Outfield,0,0,
suderpe01,Pete,Suder,Pete Suder,1941,1955,13,1421,5085,469,1268,210,44,49,541,19,28,288,456,0,7,92,1,158,0.24936,0.29047,0.33687,1713,SecondBase,0,0,
milleed03,Eddie,Miller,Eddie Miller,1936,1950,14,1510,5337,539,1270,263,28,97,640,64,0,351,465,0,44,84,0,133,0.23796,0.29047,0.35226,1880,Shortstop,0,0,
riverlu01,Luis,Rivera,Luis Rivera,1986,1998,11,781,2215,249,516,114,12,28,209,20,22,171,443,5,14,42,11,46,0.23296,0.29075,0.33318,738,Shortstop,0,0,
reynocr01,Craig,Reynolds,Craig Reynolds,1975,1989,15,1491,4466,480,1142,143,65,42,377,58,32,227,406,34,9,124,37,49,0.25571,0.29078,0.34505,1541,Shortstop,0,0,
jeffcha01,Hal,Jeffcoat,Hal Jeffcoat,1948,1959,12,918,1963,249,487,95,18,26,188,49,7,114,289,0,5,47,2,55,0.24809,0.29079,0.35456,696,Outfield,0,0,
suthega01,Gary,Sutherland,Gary Sutherland,1966,1978,13,1031,3104,308,754,109,10,24,239,11,24,207,219,20,10,46,18,85,0.24291,0.29081,0.30767,955,SecondBase,0,0,
martijc01,J. C.,Martin,J. C. Martin,1959,1972,14,908,2189,189,487,82,12,32,230,9,8,201,299,53,17,22,17,36,0.22248,0.29084,0.31476,689,Catcher,0,0,
pryorgr01,Greg,Pryor,Greg Pryor,1976,1986,10,789,1883,204,471,85,9,14,146,11,12,104,185,1,10,38,14,60,0.25013,0.2909,0.32714,616,ThirdBase,0,0,
metzgro01,Roger,Metzger,Roger Metzger,1970,1980,11,1219,4201,453,972,101,71,5,254,83,36,355,449,34,8,90,22,79,0.23137,0.2911,0.29279,1230,Shortstop,1,0,
phillmi01,Mike,Phillips,Mike Phillips,1973,1983,11,712,1719,166,412,46,24,11,145,12,12,124,234,19,9,10,20,41,0.23967,0.29113,0.31355,539,Shortstop,0,0,
fergubo01,Bob,Ferguson,Bob Ferguson,1871,1884,14,824,3468,544,920,104,30,1,356,15,12,128,137,0,0,0,0,0,0.26528,0.29143,0.31344,1087,ThirdBase,0,0,
fischmi01,Mike,Fischlin,Mike Fischlin,1977,1987,10,517,941,109,207,29,6,3,68,24,13,92,142,1,5,39,5,11,0.21998,0.29147,0.27311,257,Shortstop,0,0,
gonzaal02,Alex,Gonzalez,Alex Gonzalez,1998,2014,13,1535,5552,641,1372,325,30,152,665,29,21,289,1123,48,76,50,42,134,0.24712,0.29149,0.3986,2213,Shortstop,0,0,
washiro01,Ron,Washington,Ron Washington,1977,1989,10,564,1586,190,414,65,22,20,146,28,18,65,266,1,9,16,13,31,0.26103,0.29169,0.36759,583,Shortstop,0,0,
adairje01,Jerry,Adair,Jerry Adair,1958,1970,13,1165,4019,378,1022,163,19,57,366,29,29,208,499,31,17,41,30,149,0.25429,0.29176,0.34685,1394,SecondBase,0,0,
stahlla01,Larry,Stahl,Larry Stahl,1964,1973,10,730,1721,167,400,58,19,36,163,22,16,142,357,17,6,12,8,21,0.23242,0.29196,0.35096,604,Outfield,0,0,
gardnbi02,Billy,Gardner,Billy Gardner,1954,1963,10,1034,3544,356,841,159,18,41,271,19,22,246,439,18,33,54,12,83,0.2373,0.29205,0.32703,1159,SecondBase,0,0,
bloodji01,Jimmy,Bloodworth,Jimmy Bloodworth,1937,1951,11,1002,3519,347,874,160,20,62,451,19,22,202,407,0,16,51,0,116,0.24837,0.29221,0.35806,1260,SecondBase,0,0,
disarga01,Gary,Disarcina,Gary Disarcina,1989,2000,12,1086,3744,444,966,186,20,28,355,47,44,154,306,0,36,77,21,105,0.25801,0.29229,0.34081,1276,Shortstop,0,0,
hundlra01,Randy,Hundley,Randy Hundley,1964,1977,14,1061,3442,311,813,118,13,82,381,12,17,271,565,41,13,44,27,92,0.2362,0.2923,0.34951,1203,Catcher,1,0,
janvrha01,Hal,Janvrin,Hal Janvrin,1911,1922,10,759,2221,250,515,68,18,6,210,79,41,171,197,0,19,104,0,0,0.23188,0.29241,0.28681,637,Shortstop,0,0,
stovage01,George,Stovall,George Stovall,1904,1915,12,1414,5222,547,1382,231,56,15,564,142,0,172,94,0,33,169,0,0,0.26465,0.29243,0.33895,1770,FirstBase,0,0,
blanche01,Henry,Blanco,Henry Blanco,1997,2013,14,900,2563,257,584,137,11,68,277,5,11,237,492,28,8,36,26,65,0.22786,0.29252,0.36949,947,Catcher,0,0,
balbost01,Steve,Balboni,Steve Balboni,1981,1993,11,960,3120,351,714,127,11,181,495,1,2,273,856,21,19,1,27,67,0.22885,0.29253,0.45064,1406,FirstBase,0,0,
salazlu01,Luis,Salazar,Luis Salazar,1980,1992,13,1302,4101,438,1070,144,33,94,455,117,51,179,653,37,15,55,25,78,0.26091,0.29259,0.38088,1562,ThirdBase,0,0,
whitefr01,Frank,White,Frank White,1973,1990,18,2324,7859,912,2006,407,58,160,886,178,83,412,1035,27,30,101,65,156,0.25525,0.29261,0.38287,3009,SecondBase,8,0,
newsosk01,Skeeter,Newsome,Skeeter Newsome,1935,1947,12,1128,3716,381,910,164,15,9,292,67,35,246,194,0,5,120,0,57,0.24489,0.29266,0.30436,1131,Shortstop,0,0,
mathemi01,Mike,Matheny,Mike Matheny,1994,2006,13,1305,3877,353,925,190,9,67,443,8,14,266,795,54,45,65,34,98,0.23859,0.29275,0.34408,1334,Catcher,4,0,
milbola01,Larry,Milbourne,Larry Milbourne,1974,1984,11,989,2448,290,623,71,24,11,184,41,33,133,176,10,9,58,23,62,0.25449,0.29277,0.31658,775,SecondBase,0,0,
maxvida01,Dal,Maxvill,Dal Maxvill,1962,1975,14,1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,0.21725,0.29292,0.25937,893,Shortstop,1,0,
castial01,Alberto,Castillo,Alberto Castillo,1995,2007,12,418,1026,98,226,39,2,12,101,3,6,103,219,1,7,26,11,21,0.22027,0.29294,0.29727,305,Catcher,0,0,
maniocl01,Clyde,Manion,Clyde Manion,1920,1934,13,477,1145,96,250,25,3,3,112,5,3,118,102,0,3,35,0,3,0.21834,0.29305,0.25328,290,Catcher,0,0,
dealch01,Charlie,Deal,Charlie Deal,1912,1921,10,851,2930,295,752,104,34,11,318,65,13,135,121,0,16,168,0,0,0.25666,0.29309,0.32662,957,ThirdBase,0,0,
comisch01,Charlie,Comiskey,Charlie Comiskey,1882,1894,13,1390,5796,994,1530,206,68,29,883,419,0,197,84,0,42,0,0,0,0.26398,0.29312,0.33799,1959,FirstBase,0,0,
jacksda03,Darrin,Jackson,Darrin Jackson,1985,1999,12,960,2629,311,676,114,15,80,317,43,17,131,480,16,11,27,18,60,0.25713,0.2933,0.4032,1060,Outfield,0,0,
lopezlu02,Luis,Lopez,Luis Lopez,1993,2005,11,721,1620,171,390,85,7,22,151,10,12,100,343,11,26,24,13,40,0.24074,0.29335,0.34259,555,Shortstop,0,0,
meyerda01,Dan,Meyer,Dan Meyer,1974,1985,12,1118,3734,411,944,153,31,86,459,61,29,219,277,32,10,29,35,101,0.25281,0.2934,0.37949,1417,FirstBase,0,0,
chitiha01,Harry,Chiti,Harry Chiti,1950,1962,10,502,1495,135,356,49,9,41,179,4,7,115,242,17,8,18,13,56,0.23813,0.29368,0.36522,546,Catcher,0,0,
everead01,Adam,Everett,Adam Everett,2001,2011,11,880,2758,334,668,135,15,40,283,67,21,174,455,14,37,80,21,35,0.2422,0.29398,0.34554,953,Shortstop,0,0,
walkeru01,Rube,Walker,Rube Walker,1948,1958,11,608,1585,114,360,69,3,35,192,3,1,150,213,12,5,7,11,51,0.22713,0.29412,0.34069,540,Catcher,0,0,
ripkebi01,Billy,Ripken,Billy Ripken,1987,1998,12,912,2729,287,674,121,6,20,229,25,16,174,332,3,18,72,22,81,0.24698,0.29426,0.3177,867,SecondBase,0,0,
berrada01,Dale,Berra,Dale Berra,1977,1987,11,853,2553,236,603,109,9,49,278,32,17,210,422,57,12,33,27,54,0.23619,0.29443,0.34352,877,Shortstop,0,0,
crigelo01,Lou,Criger,Lou Criger,1896,1912,16,1012,3202,337,709,86,50,11,342,58,0,309,0,0,23,85,0,0,0.22142,0.29457,0.28982,928,Catcher,0,0,
elybo01,Bones,Ely,Bones Ely,1884,1902,14,1341,5159,655,1331,149,68,24,656,164,0,257,108,0,11,136,0,0,0.258,0.29464,0.3272,1688,Shortstop,0,0,
gibsoge01,George,Gibson,George Gibson,1905,1918,14,1213,3776,295,893,142,49,15,345,40,2,286,132,0,26,102,0,0,0.23649,0.29477,0.31197,1178,Catcher,0,0,
olsoniv01,Ivy,Olson,Ivy Olson,1911,1924,14,1574,6111,730,1575,191,69,13,446,156,36,285,222,0,36,198,0,0,0.25773,0.29478,0.31795,1943,Shortstop,0,0,
peterru02,Rusty,Peters,Rusty Peters,1936,1947,10,471,1222,123,289,53,16,8,117,9,9,98,199,0,3,24,0,18,0.2365,0.29478,0.3257,398,SecondBase,0,0,
heganji01,Jim,Hegan,Jim Hegan,1941,1960,17,1666,4772,550,1087,187,46,92,525,15,24,456,742,14,4,72,14,113,0.22779,0.29489,0.34409,1642,Catcher,0,0,
hillma01,Marc,Hill,Marc Hill,1973,1986,14,737,1809,146,404,62,3,34,198,1,7,185,243,29,6,31,16,67,0.22333,0.29514,0.3173,574,Catcher,0,0,
bengobe01,Benny,Bengough,Benny Bengough,1923,1932,10,411,1125,83,287,46,12,0,108,2,9,62,45,0,2,17,0,0,0.25511,0.29521,0.31733,357,Catcher,0,0,
fasansa01,Sal,Fasano,Sal Fasano,1996,2008,11,427,1109,136,245,49,0,47,140,2,3,72,327,1,47,12,5,26,0.22092,0.29521,0.39225,435,Catcher,0,0,
izturce01,Cesar,Izturis,Cesar Izturis,2001,2013,11,1185,4055,422,1036,162,32,15,290,109,52,214,405,19,22,56,17,76,0.25549,0.29526,0.32232,1307,Shortstop,1,0,
ramirra01,Rafael,Ramirez,Rafael Ramirez,1980,1992,13,1539,5494,562,1432,224,31,53,484,112,75,264,621,37,21,73,35,113,0.26065,0.29532,0.34165,1877,Shortstop,0,0,
hudlere01,Rex,Hudler,Rex Hudler,1984,1998,13,774,1767,261,461,96,10,56,169,107,43,77,325,12,14,20,10,27,0.26089,0.2955,0.42162,745,SecondBase,0,0,
ainsmed01,Eddie,Ainsmith,Eddie Ainsmith,1910,1924,15,1078,3048,299,707,108,54,22,317,86,16,263,315,0,12,99,0,0,0.23196,0.29552,0.32448,989,Catcher,0,0,
mittege01,George,Mitterwald,George Mitterwald,1966,1977,11,887,2645,251,623,93,7,76,301,14,17,222,607,38,13,16,23,76,0.23554,0.29556,0.36219,958,Catcher,0,0,
chaneda01,Darrel,Chaney,Darrel Chaney,1969,1979,11,915,2113,237,458,75,17,14,190,19,18,238,471,43,4,34,12,30,0.21675,0.29573,0.28822,609,Shortstop,0,0,
faheybi01,Bill,Fahey,Bill Fahey,1971,1983,11,383,934,75,225,26,2,7,83,9,2,74,93,12,2,14,7,16,0.2409,0.29597,0.2955,276,Catcher,0,0,
dunstsh01,Shawon,Dunston,Shawon Dunston,1985,2002,18,1814,5927,736,1597,292,62,150,668,212,82,203,1000,44,41,56,49,98,0.26944,0.29598,0.41556,2463,Shortstop,0,0,
thomair01,Ira,Thomas,Ira Thomas,1906,1915,10,484,1352,124,327,46,17,3,155,20,0,82,8,0,22,29,0,0,0.24186,0.29602,0.30769,416,Catcher,0,0,
widgech01,Chris,Widger,Chris Widger,1995,2006,10,613,1826,180,435,104,7,55,222,10,9,141,384,7,14,6,11,34,0.23823,0.29618,0.39321,718,Catcher,0,0,
javieju01,Julian,Javier,Julian Javier,1960,1972,13,1622,5722,722,1469,216,55,78,506,135,63,314,812,39,21,90,32,100,0.25673,0.29627,0.3546,2029,SecondBase,0,0,
montgbo01,Bob,Montgomery,Bob Montgomery,1970,1979,10,387,1185,125,306,50,8,23,156,6,2,64,268,7,7,13,16,34,0.25823,0.29638,0.37215,441,Catcher,0,0,
woodwch01,Chris,Woodward,Chris Woodward,1999,2011,12,659,1706,211,408,87,14,33,191,9,6,137,400,6,12,17,24,28,0.23916,0.29643,0.3646,622,Shortstop,0,0,
brookto01,Tom,Brookens,Tom Brookens,1979,1990,12,1336,3865,477,950,175,40,71,431,86,60,281,605,12,14,59,39,67,0.2458,0.2965,0.36688,1418,ThirdBase,0,0,
mccorba01,Barry,McCormick,Barry McCormick,1895,1904,10,989,3645,433,867,110,42,15,417,130,0,280,30,0,25,79,0,0,0.23786,0.29671,0.30343,1106,ThirdBase,0,0,
perezed02,Eddie,Perez,Eddie Perez,1995,2005,11,564,1525,137,386,85,2,40,172,1,4,84,234,8,15,17,10,54,0.25311,0.29682,0.39016,595,Catcher,0,0,
dentbu01,Bucky,Dent,Bucky Dent,1973,1984,12,1392,4512,451,1114,169,23,40,423,17,29,328,349,9,15,121,49,79,0.2469,0.2971,0.32114,1449,Shortstop,0,0,
perezne01,Neifi,Perez,Neifi Perez,1996,2007,12,1403,5127,640,1370,238,61,64,489,57,45,231,503,24,7,99,46,93,0.26721,0.29717,0.37488,1922,Shortstop,1,0,
phillbu02,Bubba,Phillips,Bubba Phillips,1955,1964,10,1062,3278,348,835,135,8,62,356,25,11,182,314,24,31,38,35,81,0.25473,0.29722,0.35754,1172,ThirdBase,0,0,
sommejo01,Joe,Sommer,Joe Sommer,1880,1890,10,920,3675,617,911,109,42,11,342,101,0,238,53,0,20,0,0,0,0.24789,0.29723,0.30939,1137,Outfield,0,0,
scottto01,Tony,Scott,Tony Scott,1973,1984,11,991,2803,331,699,111,28,17,253,125,69,186,464,27,16,17,25,51,0.24938,0.29736,0.32715,917,Outfield,0,0,
schreos01,Ossee,Schrecongost,Ossee Schrecongost,1897,1908,11,895,3057,304,829,136,31,9,338,52,0,102,0,0,12,45,0,0,0.27118,0.29738,0.34478,1054,Catcher,0,0,
sojolu01,Luis,Sojo,Luis Sojo,1990,2003,13,848,2571,300,671,103,12,36,261,28,20,124,198,3,13,56,9,76,0.26099,0.29739,0.35239,906,SecondBase,0,0,
diazbo01,Bo,Diaz,Bo Diaz,1977,1989,13,993,3274,327,834,162,5,87,452,9,17,198,429,22,13,24,28,113,0.25473,0.29747,0.38699,1267,Catcher,0,0,
paganjo01,Jose,Pagan,Jose Pagan,1959,1973,15,1326,3689,387,922,138,26,52,372,46,35,244,510,43,22,39,38,81,0.24993,0.29752,0.34372,1268,Shortstop,0,0,
hernaca01,Carlos,Hernandez,Carlos Hernandez,1990,2000,10,488,1244,102,315,51,1,24,141,5,8,63,196,4,19,3,8,43,0.25322,0.2976,0.3537,440,Catcher,0,0,
castica01,Carmelo,Castillo,Carmelo Castillo,1982,1991,10,631,1519,190,383,71,8,55,197,15,11,90,291,5,13,7,11,34,0.25214,0.29761,0.41804,635,Outfield,0,0,
yeagest01,Steve,Yeager,Steve Yeager,1972,1986,15,1269,3584,357,816,118,16,102,410,14,18,342,726,64,27,33,28,93,0.22768,0.29766,0.35491,1272,Catcher,0,0,
quirkja01,Jamie,Quirk,Jamie Quirk,1975,1992,18,984,2266,193,544,100,7,43,247,5,16,177,435,17,18,25,21,57,0.24007,0.29774,0.34731,787,Catcher,0,0,
uribeju01,Juan,Uribe,Juan Uribe,2001,2015,11,1333,4627,567,1169,243,41,155,627,41,37,281,900,16,36,59,47,103,0.25265,0.29774,0.42338,1959,Shortstop,0,0,
clintji01,Jim,Clinton,Jim Clinton,1872,1886,10,426,1717,247,439,43,20,4,55,3,1,82,17,0,21,0,0,0,0.25568,0.2978,0.31101,534,Outfield,0,0,
romered01,Ed,Romero,Ed Romero,1977,1990,12,730,1912,218,473,79,1,8,155,9,10,140,159,4,5,36,18,52,0.24738,0.29783,0.3023,578,Shortstop,0,0,
huletti01,Tim,Hulett,Tim Hulett,1983,1995,12,720,2128,245,529,90,13,48,220,14,11,145,438,4,10,20,13,47,0.24859,0.29791,0.37077,789,ThirdBase,0,0,
sveumda01,Dale,Sveum,Dale Sveum,1986,1999,12,862,2526,305,597,125,13,69,340,10,18,227,656,12,6,26,25,53,0.23634,0.29813,0.37807,955,Shortstop,0,0,
gastoci01,Cito,Gaston,Cito Gaston,1967,1978,11,1026,3120,314,799,106,30,91,387,13,7,185,693,14,9,10,15,85,0.25609,0.29829,0.39679,1238,Outfield,0,0,
stanlmi01,Mickey,Stanley,Mickey Stanley,1964,1978,15,1516,5022,641,1243,201,48,117,500,44,23,371,564,32,8,42,34,133,0.24751,0.29844,0.37654,1891,Outfield,4,0,
durocle01,Leo,Durocher,Leo Durocher,1925,1945,17,1637,5350,575,1320,210,56,24,567,31,5,377,480,0,18,82,0,109,0.24673,0.29852,0.32037,1714,Shortstop,0,0,
olivejo01,Joe,Oliver,Joe Oliver,1989,2001,13,1076,3367,320,831,174,3,102,476,13,13,248,637,52,15,34,34,93,0.24681,0.29858,0.39115,1317,Catcher,0,0,
boyercl02,Clete,Boyer,Clete Boyer,1955,1971,16,1725,5780,645,1396,200,33,162,654,41,28,470,931,74,25,37,53,136,0.24152,0.29883,0.37163,2148,ThirdBase,1,0,
pagnoto01,Tom,Pagnozzi,Tom Pagnozzi,1987,1998,12,927,2896,247,733,153,11,44,320,18,21,189,450,34,11,21,25,71,0.25311,0.29894,0.35912,1040,Catcher,3,0,
phillbi01,Bill,Phillips,Bill Phillips,1879,1888,10,1038,4255,562,1130,214,98,17,534,39,0,178,215,0,25,0,0,0,0.26557,0.29901,0.37391,1591,FirstBase,0,0,
irwinar01,Arthur,Irwin,Arthur Irwin,1880,1894,13,1010,3871,552,934,141,45,5,396,93,0,309,378,0,10,0,0,0,0.24128,0.29905,0.30483,1180,Shortstop,0,0,
batisto01,Tony,Batista,Tony Batista,1996,2007,11,1309,4568,625,1146,226,17,221,718,47,26,287,790,28,47,10,47,109,0.25088,0.29905,0.45293,2069,ThirdBase,0,0,
richabo01,Bobby,Richardson,Bobby Richardson,1955,1966,12,1412,5386,643,1432,196,37,34,390,73,48,262,243,20,7,98,30,100,0.26587,0.29921,0.33494,1804,SecondBase,5,0,
cottohe01,Henry,Cotto,Henry Cotto,1984,1993,10,884,2178,296,569,87,9,44,210,130,26,107,352,10,16,21,11,49,0.26125,0.29931,0.37006,806,Outfield,0,0,
mazerbi01,Bill,Mazeroski,Bill Mazeroski,1956,1972,17,2163,7755,769,2016,294,62,138,853,27,23,447,706,110,20,87,70,194,0.25996,0.29945,0.36725,2848,SecondBase,8,2001,Veterans
mcnalmi01,Mike,McNally,Mike McNally,1915,1925,10,492,1078,169,257,16,6,1,85,40,19,92,97,0,2,71,0,0,0.2384,0.29949,0.26716,288,SecondBase,0,0,
uribejo01,Jose,Uribe,Jose Uribe,1984,1993,10,1038,3064,307,738,99,34,19,219,74,46,256,425,84,4,37,8,33,0.24086,0.29952,0.31397,962,Shortstop,0,0,
heathmi02,Mike,Heath,Mike Heath,1978,1991,14,1325,4212,462,1061,173,27,86,469,54,40,278,616,24,22,41,32,121,0.2519,0.29952,0.36705,1546,Catcher,0,0,
martibi02,Billy,Martin,Billy Martin,1950,1961,11,1021,3419,425,877,137,28,64,333,34,29,188,355,8,32,55,23,96,0.25651,0.29956,0.36911,1262,SecondBase,0,0,
bowala01,Larry,Bowa,Larry Bowa,1970,1985,16,2247,8418,987,2191,262,99,15,525,318,105,474,569,45,17,151,43,121,0.26028,0.2996,0.32027,2696,Shortstop,2,0,
brownla01,Larry,Brown,Larry Brown,1963,1974,12,1129,3449,331,803,108,13,47,254,22,23,317,414,26,22,60,23,95,0.23282,0.29966,0.31255,1078,Shortstop,0,0,
robinbi02,Bill,Robinson,Bill Robinson,1966,1983,16,1472,4364,536,1127,229,29,166,641,71,49,263,820,49,16,37,49,128,0.25825,0.29966,0.43813,1912,Outfield,0,0,
smallro01,Roy,Smalley,Roy Smalley,1948,1958,11,872,2644,277,601,103,33,61,305,4,0,257,541,6,18,26,3,66,0.22731,0.29979,0.36044,953,Shortstop,0,0,
granted01,Eddie,Grant,Eddie Grant,1905,1915,10,990,3385,399,844,79,30,5,277,153,6,233,181,0,11,129,0,0,0.24934,0.29981,0.29483,998,ThirdBase,0,0,
mannija01,Jack,Manning,Jack Manning,1873,1886,12,834,3510,563,924,172,37,14,361,30,5,181,195,0,3,0,0,0,0.26325,0.29995,0.3453,1212,Outfield,0,0,
warstra01,Rabbit,Warstler,Rabbit Warstler,1930,1940,11,1205,4088,431,935,133,36,11,332,42,22,405,414,0,11,107,0,47,0.22872,0.29996,0.28694,1173,Shortstop,0,0,
elsteke01,Kevin,Elster,Kevin Elster,1986,2000,13,940,2844,332,648,136,12,88,376,14,11,295,562,39,13,38,35,45,0.22785,0.29997,0.37693,1072,Shortstop,0,0,
belanma01,Mark,Belanger,Mark Belanger,1965,1982,18,2016,5784,676,1316,175,33,20,389,167,75,576,839,22,42,155,45,83,0.22752,0.29998,0.27956,1617,Shortstop,8,0,
duncama01,Mariano,Duncan,Mariano Duncan,1985,1997,12,1279,4677,619,1247,233,37,87,491,174,57,201,913,12,37,50,33,93,0.26662,0.30012,0.38807,1815,SecondBase,0,0,
francte01,Terry,Francona,Terry Francona,1981,1990,10,708,1731,163,474,74,6,16,143,12,12,65,119,15,5,15,10,30,0.27383,0.30039,0.35124,608,FirstBase,0,0,
helmsto01,Tommy,Helms,Tommy Helms,1964,1977,14,1435,4997,414,1342,223,21,34,477,33,40,231,301,60,15,48,42,126,0.26856,0.30047,0.34201,1709,SecondBase,2,0,
mcleala01,Larry,McLean,Larry McLean,1901,1915,13,862,2647,183,694,90,26,6,298,20,0,136,79,0,9,41,0,0,0.26218,0.3005,0.32263,854,Catcher,0,0,
taverfr01,Frank,Taveras,Frank Taveras,1971,1982,11,1150,4043,503,1029,144,44,2,214,300,106,249,474,9,24,67,16,65,0.25451,0.30055,0.31338,1267,Shortstop,0,0,
spencro01,Roy,Spencer,Roy Spencer,1925,1938,12,636,1814,177,448,57,13,3,203,4,1,128,130,0,11,42,0,4,0.24697,0.30056,0.29768,540,Catcher,0,0,
stanlfr01,Fred,Stanley,Fred Stanley,1969,1982,14,816,1650,197,356,38,5,10,120,11,6,196,243,4,7,47,6,28,0.21576,0.3007,0.26303,434,Shortstop,0,0,
richada01,Danny,Richardson,Danny Richardson,1884,1894,11,1131,4451,676,1129,149,52,32,558,225,0,283,289,0,17,0,0,0,0.25365,0.30078,0.33206,1478,SecondBase,0,0,
schmiwa01,Walter,Schmidt,Walter Schmidt,1916,1925,10,766,2411,216,619,63,20,3,234,57,16,137,105,0,15,72,0,0,0.25674,0.30082,0.30319,731,Catcher,0,0,
conrowi01,Wid,Conroy,Wid Conroy,1901,1911,11,1374,5061,605,1257,176,82,22,452,262,0,345,0,0,35,151,0,0,0.24837,0.30086,0.32859,1663,ThirdBase,0,0,
feldemi01,Mike,Felder,Mike Felder,1985,1994,10,899,2262,318,564,59,32,14,173,161,46,168,217,8,6,45,16,19,0.24934,0.30098,0.32228,729,Outfield,0,0,
willige02,Gerald,Williams,Gerald Williams,1992,2005,14,1168,3059,474,780,183,18,85,365,106,57,180,530,8,31,31,22,60,0.25499,0.30103,0.40994,1254,Outfield,0,0,
ceronri01,Rick,Cerone,Rick Cerone,1975,1992,18,1329,4069,393,998,190,15,59,436,6,22,320,450,9,24,48,43,118,0.24527,0.30117,0.34284,1395,Catcher,0,0,
pepitjo01,Joe,Pepitone,Joe Pepitone,1962,1973,12,1397,5097,606,1315,158,35,219,721,41,32,302,526,73,28,14,35,124,0.25799,0.30117,0.43163,2200,FirstBase,3,0,
mckecbi01,Bill,McKechnie,Bill McKechnie,1907,1920,11,846,2843,319,713,86,33,8,240,127,4,190,199,0,15,132,0,0,0.25079,0.30118,0.3127,889,ThirdBase,0,0,
bierblo01,Lou,Bierbauer,Lou Bierbauer,1886,1898,13,1383,5706,819,1521,208,95,33,835,206,0,268,129,0,15,18,0,0,0.26656,0.30122,0.35366,2018,SecondBase,0,0,
perezma01,Marty,Perez,Marty Perez,1969,1978,10,931,3131,313,771,108,22,22,241,11,17,245,369,10,10,56,20,100,0.24625,0.30123,0.31587,989,Shortstop,0,0,
ganzech01,Charlie,Ganzel,Charlie Ganzel,1884,1897,14,786,2984,421,774,91,45,10,412,60,0,161,121,0,18,13,0,0,0.25938,0.3013,0.33009,985,Catcher,0,0,
kinslto01,Tom,Kinslow,Tom Kinslow,1886,1898,10,380,1414,186,376,40,29,12,222,18,0,67,92,0,5,4,0,0,0.26591,0.30148,0.36068,510,Catcher,0,0,
kingmda01,Dave,Kingman,Dave Kingman,1971,1986,16,1941,6677,901,1575,240,25,442,1210,85,49,608,1816,72,53,16,75,139,0.23588,0.30163,0.47791,3191,Outfield,0,0,
housefr03,Frank,House,Frank House,1950,1961,10,653,1994,202,494,64,11,47,235,6,7,151,147,25,11,13,18,63,0.24774,0.30175,0.36158,721,Catcher,0,0,
shiplcr01,Craig,Shipley,Craig Shipley,1986,1998,11,582,1345,155,364,63,6,20,138,33,17,47,191,7,17,15,9,29,0.27063,0.30183,0.371,499,ThirdBase,0,0,
venabma01,Max,Venable,Max Venable,1979,1991,12,727,1397,176,337,57,17,18,128,64,18,120,218,9,7,23,13,18,0.24123,0.30189,0.34503,482,Outfield,0,0,
gagnegr01,Greg,Gagne,Greg Gagne,1983,1997,15,1798,5673,712,1440,296,50,111,604,108,96,367,1121,20,40,89,38,111,0.25383,0.3019,0.38234,2169,Shortstop,0,0,
ramosdo01,Domingo,Ramos,Domingo Ramos,1978,1990,11,507,1086,109,261,34,2,8,85,6,9,92,138,5,7,18,7,39,0.24033,0.30201,0.29742,323,Shortstop,0,0,
quinnjo02,Joe,Quinn,Joe Quinn,1884,1901,17,1768,6879,891,1797,228,70,29,794,268,0,364,214,0,39,52,0,0,0.26123,0.30211,0.32737,2252,SecondBase,0,0,
gonzaal01,Alex,Gonzalez,Alex Gonzalez,1994,2006,13,1396,4977,623,1209,274,27,137,536,97,48,392,1165,12,45,82,32,128,0.24292,0.30224,0.3914,1948,Shortstop,0,0,
diazei01,Einar,Diaz,Einar Diaz,1996,2006,11,673,2061,222,523,116,6,21,202,21,10,96,199,4,53,34,13,69,0.25376,0.30229,0.34643,714,Catcher,0,0,
bennega01,Gary,Bennett,Gary Bennett,1995,2008,13,587,1690,141,408,74,3,22,192,6,5,139,270,19,16,14,17,53,0.24142,0.30236,0.32781,554,Catcher,0,0,
blairpa01,Paul,Blair,Paul Blair,1964,1980,17,1947,6042,776,1513,282,55,134,620,171,93,449,877,23,23,108,51,126,0.25041,0.30236,0.38183,2307,Outfield,8,0,
